,YEAR,DAY_OF_WEEK,DAY_OF_WEEK_STR,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_Name,ORIGIN_IATA,ORIGIN_ICAO,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_Latitude,ORIGIN_Longitude,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_Name,DEST_IATA,DEST_ICAO,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,DEST_Latitude,DEST_Longitude,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ORIGIN_STATION,ORIGIN_DATE,ORIGIN_AWND,ORIGIN_PGTM,ORIGIN_PRCP,ORIGIN_SNOW,ORIGIN_SNWD,ORIGIN_TAVG,ORIGIN_TMAX,ORIGIN_TMIN,ORIGIN_WDF2,ORIGIN_WDF5,ORIGIN_WSF2,ORIGIN_WSF5,ORIGIN_WT01,ORIGIN_WT02,ORIGIN_WT03,ORIGIN_WT04,ORIGIN_WT05,ORIGIN_WT06,ORIGIN_WT07,ORIGIN_WT08,ORIGIN_WT09,ORIGIN_WESD,ORIGIN_WT10,ORIGIN_PSUN,ORIGIN_TSUN,ORIGIN_SN32,ORIGIN_SX32,ORIGIN_TOBS,ORIGIN_WT11,DEST_STATION,DEST_DATE,DEST_AWND,DEST_PGTM,DEST_PRCP,DEST_SNOW,DEST_SNWD,DEST_TAVG,DEST_TMAX,DEST_TMIN,DEST_WDF2,DEST_WDF5,DEST_WSF2,DEST_WSF5,DEST_WT01,DEST_WT02,DEST_WT03,DEST_WT04,DEST_WT05,DEST_WT06,DEST_WT07,DEST_WT08,DEST_WT09,DEST_WESD,DEST_WT10,DEST_PSUN,DEST_TSUN,DEST_SN32,DEST_SX32,DEST_TOBS,DEST_WT11
414442,2019,4,Thu,2019-01-31 00:00:00 UTC,14893,1489302,Sacramento International,SMF,KSMF,33192,"Sacramento, CA",CA,38.69,-121.59,14107,1410702,Phoenix Sky Harbor International,PHX,KPHX,30466,"Phoenix, AZ",AZ,33.43,-112.01,1323,-7,0,0,-2,0,0,USW00093225,2019-01-31 00:00:00 UTC,4.47,128,0,,,,64,44,140,280,8.9,14.1,,,,,,,,,,,,,,,,,,USW00023183,2019-01-31 00:00:00 UTC,4.03,,0,,,62,73,51,110,300,8.9,17,,,,,,,,,,,,,,,,,
256825,2019,2,Tue,2019-01-08 00:00:00 UTC,12335,1233502,Ford,IMT,KIMT,32335,"Iron Mountain/Kingsfd, MI",MI,45.81,-88.11,13487,1348702,Minneapolis St Paul International Wold Chamberlain,MSP,KMSP,31650,"Minneapolis, MN",MN,44.88,-93.22,1211,-31,0,0,-10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012917,2019-01-08 00:00:00 UTC,3.58,,0,,,65,80,54,240,260,12.1,15,1,1,,,,,,,,,,,,,,,
191338,2019,5,Fri,2019-01-25 00:00:00 UTC,15304,1530402,Tampa International,TPA,KTPA,33195,"Tampa, FL",FL,27.97,-82.53,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,1216,-4,0,0,7,7,0,USW00012842,2019-01-25 00:00:00 UTC,8.95,,0,0,0,55,63,44,350,360,21,25.9,,,,,,,,,,,,,,,,,,USW00003017,2019-01-25 00:00:00 UTC,9.4,,0,0,1.2,19,32,8,170,120,15,19,,,,,,,,,,,,,,,,,
245790,2019,4,Thu,2019-01-24 00:00:00 UTC,12951,1295106,Lafayette Regional,LFT,KLFT,32951,"Lafayette, LA",LA,30.2,-91.98,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,2100,32,32,1,36,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00013874,2019-01-24 00:00:00 UTC,13.42,,0.11,0,0,48,54,34,310,310,33.1,40,1,,,,,,,,,,,,,,,,
324985,2019,1,Mon,2019-01-28 00:00:00 UTC,11995,1199502,Piedmont Triad International,GSO,KGSO,31995,"Greensboro/High Point, NC",NC,36,-79.9,11618,1161802,Newark Liberty International,EWR,KEWR,31703,"Newark, NJ",NJ,40.69,-74.16,1411,-4,0,0,-10,0,0,USW00013723,2019-01-28 00:00:00 UTC,5.59,,0,0,0,42,51,34,180,290,14.1,19,,,,,,,,,,,,,,,,,,USW00014734,2019-01-28 00:00:00 UTC,10.74,,0,0,0,32,38,22,340,340,18.1,23,,,,,,,,,,,,,,,,,
346506,2019,7,Sun,2019-01-27 00:00:00 UTC,13930,1393007,Chicago O'Hare International,ORD,KORD,30977,"Chicago, IL",IL,41.97,-87.9,10693,1069302,Nashville International,BNA,KBNA,30693,"Nashville, TN",TN,36.12,-86.67,1127,-17,0,0,-4,0,0,USW00094846,2019-01-27 00:00:00 UTC,6.93,,0,0,7.1,4,11,-5,130,120,15,19,,,,,,,,,,,,,,,,,,USW00093718,2019-01-27 00:00:00 UTC,0.67,,0,,,,51,30,360,20,6,8.9,,,,,,,,,,,,,,,,,
54319,2019,4,Thu,2019-01-31 00:00:00 UTC,11298,1129806,Dallas Fort Worth International,DFW,KDFW,30194,"Dallas/Fort Worth, TX",TX,32.89,-97.03,10136,1013603,Abilene Regional,ABI,KABI,30136,"Abilene, TX",TX,32.41,-99.68,1959,-11,0,0,-6,0,0,USW00013961,2019-01-31 00:00:00 UTC,10.51,,0,,,,55,38,170,170,17,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21852,2019,3,Wed,2019-01-30 00:00:00 UTC,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,14635,1463502,Southwest Florida International,RSW,KRSW,31714,"Fort Myers, FL",FL,26.53,-81.75,1628,8,8,0,7,7,0,USW00013881,2019-01-30 00:00:00 UTC,7.38,,0,0,0,33,47,21,220,260,19.9,29.1,,,,,,,,,,,,,,,,,,USW00012894,2019-01-30 00:00:00 UTC,6.93,,0,0,0,,68,50,50,80,21.9,33.1,,,,,,,,,,,,,,,,,
54162,2019,4,Thu,2019-01-03 00:00:00 UTC,11905,1190502,East Texas Regional,GGG,KGGG,31905,"Longview, TX",TX,32.38,-94.71,11298,1129806,Dallas Fort Worth International,DFW,KDFW,30194,"Dallas/Fort Worth, TX",TX,32.89,-97.03,1235,46,46,1,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00013961,2019-01-03 00:00:00 UTC,9.62,,0.34,,,,38,33,300,300,19.9,29.1,1,,,,,,,,,,,,,,,,
332017,2019,7,Sun,2019-01-20 00:00:00 UTC,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,13931,1393102,Norfolk International,ORF,KORF,33667,"Norfolk, VA",VA,36.89,-76.2,1403,3,3,0,13,13,0,USW00003017,2019-01-20 00:00:00 UTC,11.18,,0,0,0,41,55,33,50,50,21,25.9,,,,,,,,,,,,,,,,,,USW00013737,2019-01-20 00:00:00 UTC,14.99,,0.7,0,0,56,64,28,210,190,33.1,44.1,1,,,,,,,,,,,,,,,,
571455,2019,4,Thu,2019-01-03 00:00:00 UTC,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,11618,1161802,Newark Liberty International,EWR,KEWR,31703,"Newark, NJ",NJ,40.69,-74.16,1458,111,111,1,128,128,1,USW00013874,2019-01-03 00:00:00 UTC,5.37,,0.15,0,0,52,55,51,340,330,15,18.1,1,,,,,,,,,,,,,,,,,USW00014734,2019-01-03 00:00:00 UTC,8.72,,0,0,0,41,45,32,330,310,21.9,30,,,,,,,,1,,,,,,,,,
152308,2019,4,Thu,2019-01-03 00:00:00 UTC,10800,1080003,Bob Hope,BUR,KBUR,32575,"Burbank, CA",CA,34.2,-118.35,12889,1288903,McCarran International,LAS,KLAS,32211,"Las Vegas, NV",NV,36.08,-115.15,1717,17,17,1,18,18,1,USW00014710,2019-01-03 00:00:00 UTC,4.25,1523,0.05,0.7,1.2,,40,28,340,340,14.1,17,1,,,,,,,,,,,,,,,,,USW00023169,2019-01-03 00:00:00 UTC,2.24,,0,0,0,39,51,30,200,200,6.9,8.1,,,,,,,,,,,,,,,,,
503943,2019,5,Fri,2019-01-25 00:00:00 UTC,12173,1217305,Daniel K Inouye International,HNL,PHNL,32134,"Honolulu, HI",HI,21.3,-157.9,14747,1474703,Seattle Tacoma International,SEA,KSEA,30559,"Seattle, WA",WA,47.44,-122.3,2307,-13,0,0,-5,0,0,USW00023174,2019-01-25 00:00:00 UTC,4.47,,0,,,62,75,50,270,280,17,19.9,,,,,,,,,,,,,,,,,,USW00024233,2019-01-25 00:00:00 UTC,4.92,,0,0,0,44,50,39,20,340,10.1,13,1,,,,,,,,,,,,,,,,
562110,2019,1,Mon,2019-01-07 00:00:00 UTC,14730,1473003,Louisville International Standiford Field,SDF,KSDF,33044,"Louisville, KY",KY,38.17,-85.73,12953,1295304,La Guardia,LGA,KLGA,31703,"New York, NY",NY,40.77,-73.87,1757,-16,0,0,-3,0,0,USW00093821,2019-01-07 00:00:00 UTC,12.3,,0,0,0,54,65,48,230,230,25.9,38,,,,,,,,,,,,,,,,,,USW00014732,2019-01-07 00:00:00 UTC,9.84,,0,0,0,31,35,26,330,320,23,29.1,,,,,,,,,,,,,,,,,
488665,2019,4,Thu,2019-01-03 00:00:00 UTC,11638,1163807,Fresno Yosemite International,FAT,KFAT,31638,"Fresno, CA",CA,36.77,-119.71,14107,1410702,Phoenix Sky Harbor International,PHX,KPHX,30466,"Phoenix, AZ",AZ,33.43,-112.01,1535,16,16,1,21,21,1,USW00093193,2019-01-03 00:00:00 UTC,2.01,,0,0,0,43,59,33,290,300,8.9,11,,,,,,,,1,,,,,,,,,,USW00023183,2019-01-03 00:00:00 UTC,3.58,,0,,,43,57,33,90,110,10.1,15,,,,,,,,,,,,,,,,,
391474,2019,5,Fri,2019-01-11 00:00:00 UTC,13232,1323202,Chicago Midway International,MDW,KMDW,30977,"Chicago, IL",IL,41.78,-87.75,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,1203,-22,0,0,-4,0,0,USW00094846,2019-01-11 00:00:00 UTC,4.92,,0,0,0,23,30,17,180,170,13,19,,,,,,,,,,,,,,,,,,USW00013874,2019-01-11 00:00:00 UTC,6.93,,0,0,0,40,54,30,120,110,12.1,15,,,,,,,,,,,,,,,,,
29771,2019,1,Mon,2019-01-28 00:00:00 UTC,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,13930,1393007,Chicago O'Hare International,ORD,KORD,30977,"Chicago, IL",IL,41.97,-87.9,2336,145,145,1,135,135,1,USW00013881,2019-01-28 00:00:00 UTC,6.71,,0,0,0,45,56,32,180,200,15,19.9,,,,,,,,,,,,,,,,,,USW00094846,2019-01-28 00:00:00 UTC,12.75,,0.53,5,9.1,18,34,8,300,290,25.9,35.1,1,,,,,1,,1,1,,,,,,,,
112564,2019,4,Thu,2019-01-24 00:00:00 UTC,12478,1247805,John F Kennedy International,JFK,KJFK,31703,"New York, NY",NY,40.63,-73.77,14107,1410702,Phoenix Sky Harbor International,PHX,KPHX,30466,"Phoenix, AZ",AZ,33.43,-112.01,1702,-7,0,0,6,6,0,USW00014732,2019-01-24 00:00:00 UTC,16.78,,1.48,0,0,50,57,35,290,280,30,40.9,1,,,,,,,,,,,,,,,,,USW00023183,2019-01-24 00:00:00 UTC,3.58,,0,,,52,69,39,290,260,12.1,16.1,,,,,,,,,,,,,,,,,
143350,2019,3,Wed,2019-01-09 00:00:00 UTC,13487,1348702,Minneapolis St Paul International Wold Chamberlain,MSP,KMSP,31650,"Minneapolis, MN",MN,44.88,-93.22,13232,1323202,Chicago Midway International,MDW,KMDW,30977,"Chicago, IL",IL,41.78,-87.75,2222,-18,0,0,-6,0,0,USW00012917,2019-01-09 00:00:00 UTC,11.63,,0,,,61,65,45,40,40,19.9,25.9,,,,,,,,,,,,,,,,,,USW00094846,2019-01-09 00:00:00 UTC,13.65,,0,0,0,23,24,15,310,300,23,33.1,,,,,,,,,,,,,,,,,
383503,2019,2,Tue,2019-01-08 00:00:00 UTC,10208,1020803,Augusta Regional At Bush Field,AGS,KAGS,30208,"Augusta, GA",GA,33.36,-81.96,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,1957,-16,0,0,-9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00013874,2019-01-08 00:00:00 UTC,8.05,,0,0,0,57,65,50,290,260,16.1,21.9,,,,,,,,1,,,,,,,,,
75920,2019,2,Tue,2019-01-08 00:00:00 UTC,12953,1295304,La Guardia,LGA,KLGA,31703,"New York, NY",NY,40.77,-73.87,12266,1226603,George Bush Intercontinental Houston,IAH,KIAH,31453,"Houston, TX",TX,29.98,-95.34,1029,-18,0,0,-9,0,0,USW00014732,2019-01-08 00:00:00 UTC,5.59,,0.21,0,0,40,47,35,160,150,13,16.1,1,1,,,,,,1,,,,,,,,,,USW00022521,2019-01-08 00:00:00 UTC,6.71,,0,,,76,83,69,140,130,16.1,19.9,,,,,,,,,,,,,,,,,
417243,2019,1,Mon,2019-01-07 00:00:00 UTC,14893,1489302,Sacramento International,SMF,KSMF,33192,"Sacramento, CA",CA,38.69,-121.59,10800,1080003,Bob Hope,BUR,KBUR,32575,"Burbank, CA",CA,34.2,-118.35,1026,-9,0,0,-2,0,0,USW00093225,2019-01-07 00:00:00 UTC,8.5,14,0,,,,57,47,180,160,19.9,23.9,,,,,,,,,,,,,,,,,,USW00014710,2019-01-07 00:00:00 UTC,8.28,58,0,0,0,,27,14,340,360,23,33.1,,,,,,,,,,,,,,,,,
421616,2019,3,Wed,2019-01-09 00:00:00 UTC,10713,1071302,Boise Air Terminal Gowen Field,BOI,KBOI,30713,"Boise, ID",ID,43.56,-116.22,11884,1188402,Spokane International,GEG,KGEG,31884,"Spokane, WA",WA,47.61,-117.53,1859,-26,0,0,-8,0,0,USW00024131,2019-01-09 00:00:00 UTC,11.18,,0,0,0,41,50,36,150,140,23,31.1,,,,,,,,,,,,,,,,,,USW00024157,2019-01-09 00:00:00 UTC,6.49,,0.27,0,0,31,35,31,70,70,15,19,1,1,,,,1,,,,,,,,,,,
516442,2019,4,Thu,2019-01-03 00:00:00 UTC,12953,1295304,La Guardia,LGA,KLGA,31703,"New York, NY",NY,40.77,-73.87,11697,1169706,Fort Lauderdale Hollywood International,FLL,KFLL,32467,"Fort Lauderdale, FL",FL,26.07,-80.15,2208,-26,0,0,-2,0,0,USW00014732,2019-01-03 00:00:00 UTC,10.51,,0,0,0,41,45,39,330,330,23.9,29.1,,,,,,,,,,,,,,,,,,USW00012849,2019-01-03 00:00:00 UTC,11.18,,0,,,78,83,76,140,130,21.9,25.1,,,,,,,,,,,,,,,,,
144993,2019,6,Sat,2019-01-26 00:00:00 UTC,13232,1323202,Chicago Midway International,MDW,KMDW,30977,"Chicago, IL",IL,41.78,-87.75,13198,1319801,Kansas City International,MCI,KMCI,33198,"Kansas City, MO",MO,39.29,-94.71,1350,-15,0,0,-2,0,0,USW00094846,2019-01-26 00:00:00 UTC,5.82,,0.06,1.7,7.1,2,12,-7,280,210,14.1,19,1,,,,,,,,,,,,,,,,,USW00003947,2019-01-26 00:00:00 UTC,7.61,,0,0,1.2,29,40,21,240,290,15,19.9,,,,,,,,,,,,,,,,,
234182,2019,3,Wed,2019-01-30 00:00:00 UTC,14679,1467903,San Diego International,SAN,KSAN,33570,"San Diego, CA",CA,32.7,-117.1,14831,1483106,Norman Y. Mineta San Jose International,SJC,KSJC,32457,"San Jose, CA",CA,37.36,-121.92,1316,-14,0,0,-3,0,0,USW00023188,2019-01-30 00:00:00 UTC,5.37,,0,,,61,64,58,220,70,10.1,17,,,,,,,,1,,,,,,,,,,USW00023293,2019-01-30 00:00:00 UTC,3.36,,0,,,,66,51,320,,10.1,,1,,,,,,,,,,,,,,,,
303137,2019,1,Mon,2019-01-14 00:00:00 UTC,14771,1477104,San Francisco International,SFO,KSFO,32457,"San Francisco, CA",CA,37.61,-122.37,12478,1247805,John F Kennedy International,JFK,KJFK,31703,"New York, NY",NY,40.63,-73.77,644,-16,0,0,-6,0,0,USW00023234,2019-01-14 00:00:00 UTC,5.37,,0,,,54,57,48,160,170,19.9,28,,,,,,,,,,,,,,,,,,USW00014732,2019-01-14 00:00:00 UTC,10.96,,0,0,0,28,35,22,20,360,19.9,23.9,,,,,,,,,,,,,,,,,
23945,2019,7,Sun,2019-01-20 00:00:00 UTC,14027,1402702,Palm Beach International,PBI,KPBI,34027,"West Palm Beach/Palm Beach, FL",FL,26.68,-80.09,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,956,-24,0,0,-6,0,0,USW00012844,2019-01-20 00:00:00 UTC,16.11,,0.26,,,69,73,50,270,280,31.1,38,1,,,,,,,,,,,,,,,,,USW00013881,2019-01-20 00:00:00 UTC,12.75,,0.03,0,0,50,57,27,140,320,25.9,34,1,,,,,,,,,,,,,,,,
123032,2019,7,Sun,2019-01-27 00:00:00 UTC,13303,1330303,Miami International,MIA,KMIA,32467,"Miami, FL",FL,25.79,-80.29,14122,1412202,Pittsburgh International,PIT,KPIT,30198,"Pittsburgh, PA",PA,40.49,-80.23,1254,33,33,1,47,47,1,USW00012839,2019-01-27 00:00:00 UTC,6.49,,0.73,,,68,75,60,190,280,19.9,28,1,,,,,,,,,,,,,,,,,USW00014762,2019-01-27 00:00:00 UTC,11.63,305,0.02,,,,33,16,250,190,23,33.1,,,,,,,,,,,,,,,,,
76184,2019,2,Tue,2019-01-08 00:00:00 UTC,13930,1393007,Chicago O'Hare International,ORD,KORD,30977,"Chicago, IL",IL,41.97,-87.9,14771,1477104,San Francisco International,SFO,KSFO,32457,"San Francisco, CA",CA,37.61,-122.37,933,-1,0,0,-2,0,0,USW00094846,2019-01-08 00:00:00 UTC,14.54,,0,0,0,41,45,24,270,260,32,49,1,,,,,,,,,,,,,,,,,USW00023234,2019-01-08 00:00:00 UTC,7.61,,0,,,55,62,52,150,150,21,21,,,,,,,,,,,,,,,,,
126972,2019,2,Tue,2019-01-08 00:00:00 UTC,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,11995,1199502,Piedmont Triad International,GSO,KGSO,31995,"Greensboro/High Point, NC",NC,36,-79.9,1017,-11,0,0,-7,0,0,USW00013881,2019-01-08 00:00:00 UTC,8.95,,0,0,0,56,67,50,230,230,19.9,25.9,1,,,,,,,,,,,,,,,,,USW00013723,2019-01-08 00:00:00 UTC,9.4,,0,0,0,50,65,44,240,230,21.9,25.9,1,,,,,,,,,,,,,,,,
76436,2019,2,Tue,2019-01-08 00:00:00 UTC,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,2107,-7,0,0,-4,0,0,USW00014739,2019-01-08 00:00:00 UTC,7.61,,0.02,0,,34,43,30,160,160,17,21,1,1,,,,,,1,,,,,,,,,,USW00003017,2019-01-08 00:00:00 UTC,10.96,,0,0,0,35,50,22,140,140,23,29.1,,,,,,,,,,,,,,,,,
161758,2019,1,Mon,2019-01-28 00:00:00 UTC,14107,1410702,Phoenix Sky Harbor International,PHX,KPHX,30466,"Phoenix, AZ",AZ,33.43,-112.01,12892,1289208,Los Angeles International,LAX,KLAX,32575,"Los Angeles, CA",CA,33.94,-118.4,746,-14,0,0,-2,0,0,USW00023183,2019-01-28 00:00:00 UTC,3.58,,0,,,58,72,47,110,130,10.1,13,,,,,,,,,,,,,,,,,,USW00023174,2019-01-28 00:00:00 UTC,4.92,,0,,,60,70,49,280,270,14.1,16.1,1,,,,,,,,,,,,,,,,
124302,2019,1,Mon,2019-01-28 00:00:00 UTC,10599,1059904,Birmingham Shuttlesworth International,BHM,KBHM,30599,"Birmingham, AL",AL,33.56,-86.75,13303,1330303,Miami International,MIA,KMIA,32467,"Miami, FL",FL,25.79,-80.29,915,-9,0,0,-2,0,0,USW00013876,2019-01-28 00:00:00 UTC,6.71,,0,0,0,46,62,35,200,200,21,25.9,1,,,,,,,,,,,,,,,,,USW00012839,2019-01-28 00:00:00 UTC,9.62,,0.06,,,58,60,51,330,330,16.1,28,1,,,,,,,,,,,,,,,,
209842,2019,1,Mon,2019-01-28 00:00:00 UTC,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,13930,1393007,Chicago O'Hare International,ORD,KORD,30977,"Chicago, IL",IL,41.97,-87.9,123,369,369,1,378,378,1,USW00014739,2019-01-28 00:00:00 UTC,10.07,,0,0,,34,42,24,320,320,18.1,23.9,,,,,,,,,,,,,,,,,,USW00094846,2019-01-28 00:00:00 UTC,12.75,,0.53,5,9.1,18,34,8,300,290,25.9,35.1,1,,,,,1,,1,1,,,,,,,,
121699,2019,5,Fri,2019-01-11 00:00:00 UTC,11278,1127805,Ronald Reagan Washington National,DCA,KDCA,30852,"Washington, DC",DC,38.85,-77.03,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,1038,-19,0,0,-8,0,0,USW00093738,2019-01-11 00:00:00 UTC,10.74,,0,0,0,29,36,24,330,330,23.9,30,,,,,,,,,,,,,,,,,,USW00014739,2019-01-11 00:00:00 UTC,18.12,,0,0,,27,30,17,320,310,28,35.1,,,,,,,,,,,,,,,,,
292902,2019,4,Thu,2019-01-31 00:00:00 UTC,14747,1474703,Seattle Tacoma International,SEA,KSEA,30559,"Seattle, WA",WA,47.44,-122.3,12892,1289208,Los Angeles International,LAX,KLAX,32575,"Los Angeles, CA",CA,33.94,-118.4,2312,98,98,1,88,88,1,USW00024233,2019-01-31 00:00:00 UTC,5.37,,0.01,0,0,44,54,37,140,150,13,19,,,,,,,,,,,,,,,,,,USW00023174,2019-01-31 00:00:00 UTC,7.38,,0.81,,,58,60,53,40,30,23.9,27.1,1,,1,,,,,,,,,,,,,,
113834,2019,1,Mon,2019-01-14 00:00:00 UTC,12278,1227805,Wichita Eisenhower National,ICT,KICT,30928,"Wichita, KS",KS,37.6,-97.4,11298,1129806,Dallas Fort Worth International,DFW,KDFW,30194,"Dallas/Fort Worth, TX",TX,32.89,-97.03,948,2,2,0,-4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00013961,2019-01-14 00:00:00 UTC,4.47,,0,,,,44,34,320,320,10.1,14.1,,,,,,,,,,,,,,,,,
158436,2019,1,Mon,2019-01-21 00:00:00 UTC,12339,1233904,Indianapolis International,IND,KIND,32337,"Indianapolis, IN",IN,39.71,-86.29,12191,1219102,William P Hobby,HOU,KHOU,31453,"Houston, TX",TX,29.64,-95.27,1013,18,18,1,55,55,1,USW00093819,2019-01-21 00:00:00 UTC,9.17,,0,0,2,9,15,2,120,100,21,25.1,,,,,,,,,,,,,,,,,,USW00012918,2019-01-21 00:00:00 UTC,7.38,,0,,,48,64,37,150,170,18.1,25.1,,,,,,,,,,,,,,,,,
112449,2019,3,Wed,2019-01-02 00:00:00 UTC,13303,1330303,Miami International,MIA,KMIA,32467,"Miami, FL",FL,25.79,-80.29,15024,1502403,Cyril E. King,STT,TIST,34945,"Charlotte Amalie, VI",VI,18.33,-64.97,1450,12,12,0,-3,0,0,USW00012839,2019-01-02 00:00:00 UTC,10.51,,0,,,76,82,71,120,120,17,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423317,2019,2,Tue,2019-01-15 00:00:00 UTC,15304,1530402,Tampa International,TPA,KTPA,33195,"Tampa, FL",FL,27.97,-82.53,12953,1295304,La Guardia,LGA,KLGA,31703,"New York, NY",NY,40.77,-73.87,841,1,1,0,14,14,0,USW00012842,2019-01-15 00:00:00 UTC,7.61,,0,0,0,54,61,48,330,280,14.1,21.9,,,,,,,,,,,,,,,,,,USW00014732,2019-01-15 00:00:00 UTC,6.93,,0,0,0,30,36,26,350,340,14.1,18.1,,,,,,,,,,,,,,,,,
401449,2019,6,Sat,2019-01-05 00:00:00 UTC,12191,1219102,William P Hobby,HOU,KHOU,31453,"Houston, TX",TX,29.64,-95.27,14679,1467903,San Diego International,SAN,KSAN,33570,"San Diego, CA",CA,32.7,-117.1,946,1,1,0,0,0,0,USW00012918,2019-01-05 00:00:00 UTC,3.58,,0,,,53,71,39,160,160,12.1,14.1,1,,,,,,,,,,,,,,,,,USW00023188,2019-01-05 00:00:00 UTC,4.92,,0.15,,,56,61,50,160,150,16.1,19,1,,,,,,,,,,,,,,,,
527112,2019,1,Mon,2019-01-21 00:00:00 UTC,14679,1467903,San Diego International,SAN,KSAN,33570,"San Diego, CA",CA,32.7,-117.1,12478,1247805,John F Kennedy International,JFK,KJFK,31703,"New York, NY",NY,40.63,-73.77,540,-32,0,0,-3,0,0,USW00023188,2019-01-21 00:00:00 UTC,10.29,,0,,,61,63,54,300,310,21.9,30,,,,,,,,,,,,,,,,,,USW00014732,2019-01-21 00:00:00 UTC,26.62,,0,0,0,13,16,5,310,280,38,50.1,,,,,,,,,,,,,,,,,
502085,2019,2,Tue,2019-01-22 00:00:00 UTC,14771,1477104,San Francisco International,SFO,KSFO,32457,"San Francisco, CA",CA,37.61,-122.37,13495,1349505,Louis Armstrong New Orleans International,MSY,KMSY,33495,"New Orleans, LA",LA,29.99,-90.25,1808,-27,0,0,-12,0,0,USW00023234,2019-01-22 00:00:00 UTC,3.8,,0,,,52,60,43,350,350,16.1,19,,,,,,,,,,,,,,,,,,USW00012916,2019-01-22 00:00:00 UTC,15.21,,0,,,61,74,54,150,140,32,40,,,,,,,,,,,,,,,,,
223971,2019,6,Sat,2019-01-05 00:00:00 UTC,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,12992,1299206,Bill & Hillary Clinton National  Adams Field,LIT,KLIT,32600,"Little Rock, AR",AR,34.72,-92.22,1647,-18,0,0,-2,0,0,USW00013874,2019-01-05 00:00:00 UTC,13.42,,0,0,0,49,59,44,280,330,23.9,33.1,,,,,,,,,,,,,,,,,,USW00003952,2019-01-05 00:00:00 UTC,1.79,,0,0,0,,62,37,290,300,6.9,10.1,,,,,,,,,,,,,,,,,
96409,2019,5,Fri,2019-01-18 00:00:00 UTC,14679,1467903,San Diego International,SAN,KSAN,33570,"San Diego, CA",CA,32.7,-117.1,12478,1247805,John F Kennedy International,JFK,KJFK,31703,"New York, NY",NY,40.63,-73.77,1539,-29,0,0,-6,0,0,USW00023188,2019-01-18 00:00:00 UTC,4.47,,0.07,,,61,64,56,320,330,13,18.1,1,,,,,,,1,,,,,,,,,,USW00014732,2019-01-18 00:00:00 UTC,7.61,,0.03,0.4,0,33,42,29,310,270,14.1,18.1,1,,,,,,,,,,,,,,,,
397093,2019,7,Sun,2019-01-13 00:00:00 UTC,11697,1169706,Fort Lauderdale Hollywood International,FLL,KFLL,32467,"Fort Lauderdale, FL",FL,26.07,-80.15,12953,1295304,La Guardia,LGA,KLGA,31703,"New York, NY",NY,40.77,-73.87,1515,-25,0,0,0,0,0,USW00012849,2019-01-13 00:00:00 UTC,6.93,,0.17,,,74,79,68,160,150,17,21,1,,,,,,,,,,,,,,,,,USW00014732,2019-01-13 00:00:00 UTC,11.41,,0,0,0,30,33,25,60,50,23,31.1,,,,,,,,,,,,,,,,,
